timestamp,use_kW
2016-01-01 16:50:00,0.39
2016-01-01 16:51:00,0.39
2016-01-01 16:52:00,0.4183333333333333
2016-01-01 16:53:00,0.488
2016-01-01 16:54:00,0.5516666666666666
2016-01-01 16:55:00,0.59
2016-01-01 16:56:00,0.628
2016-01-01 16:57:00,0.6693333333333334
2016-01-01 16:58:00,0.68
2016-01-01 16:59:00,0.696
2016-01-01 17:00:00,0.7583333333333333
2016-01-01 17:01:00,0.77
2016-01-01 17:02:00,0.788
2016-01-01 17:03:00,0.7900000000000001
2016-01-01 17:04:00,0.7900000000000001
2016-01-01 17:05:00,0.7803333333333333
2016-01-01 17:06:00,0.7900000000000001
2016-01-01 17:07:00,0.782
2016-01-01 17:08:00,0.6966666666666667
2016-01-01 17:09:00,0.5966666666666666
2016-01-01 17:10:00,0.526
2016-01-01 17:11:00,0.503
2016-01-01 17:12:00,0.472
2016-01-01 17:13:00,0.45
2016-01-01 17:14:00,0.4533333333333333
2016-01-01 17:15:00,0.471
2016-01-01 17:16:00,0.498
2016-01-01 17:17:00,0.5186666666666667
2016-01-01 17:18:00,0.544
2016-01-01 17:19:00,0.565
2016-01-01 17:20:00,0.586
2016-01-01 17:21:00,0.6226666666666667
2016-01-01 17:22:00,0.664
2016-01-01 17:23:00,0.7053333333333334
2016-01-01 17:24:00,0.7466666666666666
2016-01-01 17:25:00,0.7739999999999999
2016-01-01 17:26:00,0.78
2016-01-01 17:27:00,0.803
2016-01-01 17:28:00,0.8260000000000001
2016-01-01 17:29:00,0.83
2016-01-01 17:30:00,0.83
2016-01-01 17:31:00,0.74
2016-01-01 17:32:00,0.618
2016-01-01 17:33:00,0.494
2016-01-01 17:34:00,0.4583333333333333
2016-01-01 17:35:00,0.408
2016-01-01 17:36:00,0.378
2016-01-01 17:37:00,0.3586666666666666
2016-01-01 17:38:00,0.3616666666666666
2016-01-01 17:39:00,0.442
2016-01-01 17:40:00,0.558
2016-01-01 17:41:00,0.6633333333333333
2016-01-01 17:42:00,0.7
2016-01-01 17:43:00,0.7133333333333333
2016-01-01 17:44:00,0.7326666666666667
2016-01-01 17:45:00,0.72
2016-01-01 17:46:00,0.72
2016-01-01 17:47:00,0.7153333333333334
2016-01-01 17:48:00,0.72
2016-01-01 17:49:00,0.7353333333333333
2016-01-01 17:50:00,0.7456666666666667
2016-01-01 17:51:00,0.75
2016-01-01 17:52:00,0.7563333333333334
2016-01-01 17:53:00,0.7933333333333333
2016-01-01 17:54:00,0.824
2016-01-01 17:55:00,0.8593333333333334
2016-01-01 17:56:00,0.87
2016-01-01 17:57:00,0.878
2016-01-01 17:58:00,0.8966666666666667
2016-01-01 17:59:00,0.9
2016-01-01 18:00:00,0.909
2016-01-01 18:01:00,0.9006666666666666
2016-01-01 18:02:00,0.9
2016-01-01 18:03:00,0.88
2016-01-01 18:04:00,0.8793333333333333
2016-01-01 18:05:00,0.869
2016-01-01 18:06:00,0.8613333333333333
2016-01-01 18:07:00,0.87
2016-01-01 18:08:00,0.87
2016-01-01 18:09:00,0.87
2016-01-01 18:10:00,0.8673333333333333
2016-01-01 18:11:00,0.863
2016-01-01 18:12:00,0.8766666666666667
2016-01-01 18:13:00,0.89
2016-01-01 18:14:00,0.886
2016-01-01 18:15:00,0.8626666666666666
2016-01-01 18:16:00,0.8166666666666667
2016-01-01 18:17:00,0.755
2016-01-01 18:18:00,0.6826666666666666
2016-01-01 18:19:00,0.6046666666666667
2016-01-01 18:20:00,0.534
2016-01-01 18:21:00,0.491
2016-01-01 18:22:00,0.4733333333333333
2016-01-01 18:23:00,0.47
2016-01-01 18:24:00,0.4773333333333333
2016-01-01 18:25:00,0.4876666666666666
2016-01-01 18:26:00,0.522
2016-01-01 18:27:00,0.555
2016-01-01 18:28:00,0.5773333333333334
2016-01-01 18:29:00,0.607
2016-01-01 18:30:00,0.6006666666666667
2016-01-01 18:31:00,0.6
2016-01-01 18:32:00,0.6093333333333334
2016-01-01 18:33:00,0.59
2016-01-01 18:34:00,0.592
2016-01-01 18:35:00,0.6153333333333334
2016-01-01 18:36:00,0.6716666666666667
2016-01-01 18:37:00,0.794
2016-01-01 18:38:00,0.857
2016-01-01 18:39:00,0.88
2016-01-01 18:40:00,0.877
2016-01-01 18:41:00,0.8633333333333333
2016-01-01 18:42:00,0.8426666666666666
2016-01-01 18:43:00,0.814
2016-01-01 18:44:00,0.764
2016-01-01 18:45:00,0.7066666666666667
2016-01-01 18:46:00,0.635
2016-01-01 18:47:00,0.5419999999999999
2016-01-01 18:48:00,0.5
2016-01-01 18:49:00,0.506
2016-01-01 18:50:00,0.529
2016-01-01 18:51:00,0.5333333333333333
2016-01-01 18:52:00,0.544
2016-01-01 18:53:00,0.5646666666666665
2016-01-01 18:54:00,0.6313333333333334
2016-01-01 18:55:00,0.69
2016-01-01 18:56:00,0.7333333333333333
2016-01-01 18:57:00,0.792
2016-01-01 18:58:00,0.809
2016-01-01 18:59:00,0.8006666666666667
2016-01-01 19:00:00,0.8096666666666668
2016-01-01 19:01:00,0.8003333333333333
2016-01-01 19:02:00,0.8140000000000001
2016-01-01 19:03:00,0.863
2016-01-01 19:04:00,0.792
2016-01-01 19:05:00,0.7216666666666666
2016-01-01 19:06:00,0.616
2016-01-01 19:07:00,0.5506666666666667
2016-01-01 19:08:00,0.5093333333333334
2016-01-01 19:09:00,0.483
2016-01-01 19:10:00,0.4933333333333333
2016-01-01 19:11:00,0.522
2016-01-01 19:12:00,0.5760000000000001
2016-01-01 19:13:00,0.6173333333333333
2016-01-01 19:14:00,0.6493333333333333
2016-01-01 19:15:00,0.675
2016-01-01 19:16:00,0.7006666666666667
2016-01-01 19:17:00,0.7156666666666667
2016-01-01 19:18:00,0.7260000000000001
2016-01-01 19:19:00,0.73
2016-01-01 19:20:00,0.7433333333333334
2016-01-01 19:21:00,0.771
2016-01-01 19:22:00,0.7873333333333333
2016-01-01 19:23:00,0.7976666666666666
2016-01-01 19:24:00,0.8160000000000001
2016-01-01 19:25:00,0.8283333333333333
2016-01-01 19:26:00,0.8386666666666667
2016-01-01 19:27:00,0.8130000000000001
2016-01-01 19:28:00,0.7073333333333333
2016-01-01 19:29:00,0.555
2016-01-01 19:30:00,0.4776666666666667
2016-01-01 19:31:00,0.4093333333333333
2016-01-01 19:32:00,0.398
2016-01-01 19:33:00,0.3813333333333333
2016-01-01 19:34:00,0.4066666666666667
2016-01-01 19:35:00,0.514
2016-01-01 19:36:00,0.631
2016-01-01 19:37:00,0.708
2016-01-01 19:38:00,0.712
2016-01-01 19:39:00,0.67
2016-01-01 19:40:00,0.6773333333333333
2016-01-01 19:41:00,0.6940000000000001
2016-01-01 19:42:00,0.7043333333333333
2016-01-01 19:43:00,0.7053333333333334
2016-01-01 19:44:00,0.7
2016-01-01 19:45:00,0.6946666666666667
2016-01-01 19:46:00,0.6673333333333333
2016-01-01 19:47:00,0.62
2016-01-01 19:48:00,0.5683333333333334
2016-01-01 19:49:00,0.4966666666666667
2016-01-01 19:50:00,0.428
2016-01-01 19:51:00,0.4026666666666667
2016-01-01 19:52:00,0.4766666666666667
2016-01-01 19:53:00,0.588
2016-01-01 19:54:00,0.6516666666666667
2016-01-01 19:55:00,0.738
2016-01-01 19:56:00,0.768
2016-01-01 19:57:00,0.7886666666666666
2016-01-01 19:58:00,0.8190000000000001
2016-01-01 19:59:00,0.8496666666666666
2016-01-01 20:00:00,0.8406666666666667
2016-01-01 20:01:00,0.8510000000000001
2016-01-01 20:02:00,0.8586666666666666
2016-01-01 20:03:00,0.8483333333333333
2016-01-01 20:04:00,0.84
2016-01-01 20:05:00,0.8353333333333333
2016-01-01 20:06:00,0.8146666666666665
2016-01-01 20:07:00,0.794
2016-01-01 20:08:00,0.7933333333333333
2016-01-01 20:09:00,0.8236666666666665
2016-01-01 20:10:00,0.83
2016-01-01 20:11:00,0.83
2016-01-01 20:12:00,0.8253333333333333
2016-01-01 20:13:00,0.81
2016-01-01 20:14:00,0.7626666666666666
2016-01-01 20:15:00,0.713
2016-01-01 20:16:00,0.682
2016-01-01 20:17:00,0.6573333333333334
2016-01-01 20:18:00,0.6433333333333333
2016-01-01 20:19:00,0.619
2016-01-01 20:20:00,0.6173333333333333
2016-01-01 20:21:00,0.6506666666666666
2016-01-01 20:22:00,0.724
2016-01-01 20:23:00,0.7900000000000001
2016-01-01 20:24:00,0.8173333333333334
2016-01-01 20:25:00,0.829
2016-01-01 20:26:00,0.83
2016-01-01 20:27:00,0.83
2016-01-01 20:28:00,0.8406666666666667
2016-01-01 20:29:00,0.8593333333333334
2016-01-01 20:30:00,0.8510000000000001
2016-01-01 20:31:00,0.8613333333333333
2016-01-01 20:32:00,0.87
2016-01-01 20:33:00,0.872
2016-01-01 20:34:00,0.8823333333333333
2016-01-01 20:35:00,0.8926666666666667
2016-01-01 20:36:00,0.9
2016-01-01 20:37:00,0.8966666666666667
2016-01-01 20:38:00,0.8753333333333334
2016-01-01 20:39:00,0.83
2016-01-01 20:40:00,0.7913333333333334
2016-01-01 20:41:00,0.766
2016-01-01 20:42:00,0.755
2016-01-01 20:43:00,0.7546666666666667
2016-01-01 20:44:00,0.7273333333333334
2016-01-01 20:45:00,0.7099999999999999
2016-01-01 20:46:00,0.7036666666666667
2016-01-01 20:47:00,0.7066666666666667
2016-01-01 20:48:00,0.703
2016-01-01 20:49:00,0.6853333333333335
2016-01-01 20:50:00,0.6646666666666667
2016-01-01 20:51:00,0.668
2016-01-01 20:52:00,0.6616666666666667
2016-01-01 20:53:00,0.6426666666666667
2016-01-01 20:54:00,0.658
2016-01-01 20:55:00,0.6506666666666666
2016-01-01 20:56:00,0.65
2016-01-01 20:57:00,0.65
2016-01-01 20:58:00,0.648
2016-01-01 20:59:00,0.6140000000000001
2016-01-01 21:00:00,0.5533333333333333
2016-01-01 21:01:00,0.4983333333333333
2016-01-01 21:02:00,0.4459999999999999
2016-01-01 21:03:00,0.4723333333333333
2016-01-01 21:04:00,0.472
2016-01-01 21:05:00,0.4589999999999999
2016-01-01 21:06:00,0.4799999999999999
2016-01-01 21:07:00,0.4726666666666667
2016-01-01 21:08:00,0.472
2016-01-01 21:09:00,0.49
2016-01-01 21:10:00,0.4946666666666666
2016-01-01 21:11:00,0.5
2016-01-01 21:12:00,0.5
2016-01-01 21:13:00,0.4943333333333333
2016-01-01 21:14:00,0.508
2016-01-01 21:15:00,0.5263333333333333
2016-01-01 21:16:00,0.5433333333333333
2016-01-01 21:17:00,0.557
2016-01-01 21:18:00,0.5820000000000001
2016-01-01 21:19:00,0.6206666666666667
2016-01-01 21:20:00,0.67
2016-01-01 21:21:00,0.6883333333333332
2016-01-01 21:22:00,0.7073333333333333
2016-01-01 21:23:00,0.629
2016-01-01 21:24:00,0.5266666666666667
2016-01-01 21:25:00,0.491
2016-01-01 21:26:00,0.4586666666666666
2016-01-01 21:27:00,0.418
2016-01-01 21:28:00,0.389
2016-01-01 21:29:00,0.3813333333333333
2016-01-01 21:30:00,0.3933333333333333
2016-01-01 21:31:00,0.418
2016-01-01 21:32:00,0.4523333333333333
2016-01-01 21:33:00,0.468
2016-01-01 21:34:00,0.502
2016-01-01 21:35:00,0.5533333333333333
2016-01-01 21:36:00,0.6256666666666667
2016-01-01 21:37:00,0.6940000000000001
2016-01-01 21:38:00,0.7343333333333334
2016-01-01 21:39:00,0.7586666666666667
2016-01-01 21:40:00,0.76
2016-01-01 21:41:00,0.756
2016-01-01 21:42:00,0.77
2016-01-01 21:43:00,0.77
2016-01-01 21:44:00,0.7446666666666667
2016-01-01 21:45:00,0.7099999999999999
2016-01-01 21:46:00,0.56
2016-01-01 21:47:00,0.4413333333333333
2016-01-01 21:48:00,0.4123333333333333
2016-01-01 21:49:00,0.402
2016-01-01 21:50:00,0.4
2016-01-01 21:51:00,0.3826666666666666
2016-01-01 21:52:00,0.38
2016-01-01 21:53:00,0.3986666666666666
2016-01-01 21:54:00,0.3903333333333333
2016-01-01 21:55:00,0.3903333333333333
2016-01-01 21:56:00,0.4
2016-01-01 21:57:00,0.404
2016-01-01 21:58:00,0.4426666666666666
2016-01-01 21:59:00,0.4533333333333333
2016-01-01 22:00:00,0.422
2016-01-01 22:01:00,0.4276666666666667
2016-01-01 22:02:00,0.4226666666666666
2016-01-01 22:03:00,0.433
2016-01-01 22:04:00,0.44
2016-01-01 22:05:00,0.4436666666666667
2016-01-01 22:06:00,0.454
2016-01-01 22:07:00,0.4686666666666667
2016-01-01 22:08:00,0.4753333333333333
2016-01-01 22:09:00,0.4599999999999999
2016-01-01 22:10:00,0.434
2016-01-01 22:11:00,0.4029999999999999
2016-01-01 22:12:00,0.384
2016-01-01 22:13:00,0.361
2016-01-01 22:14:00,0.3366666666666666
2016-01-01 22:15:00,0.316
2016-01-01 22:16:00,0.31
2016-01-01 22:17:00,0.3176666666666666
2016-01-01 22:18:00,0.344
2016-01-01 22:19:00,0.375
2016-01-01 22:20:00,0.4146666666666666
2016-01-01 22:21:00,0.483
2016-01-01 22:22:00,0.5366666666666667
2016-01-01 22:23:00,0.5883333333333333
2016-01-01 22:24:00,0.6506666666666666
2016-01-01 22:25:00,0.67
2016-01-01 22:26:00,0.675
2016-01-01 22:27:00,0.7173333333333333
2016-01-01 22:28:00,0.7033333333333333
2016-01-01 22:29:00,0.724
2016-01-01 22:30:00,0.7353333333333333
2016-01-01 22:31:00,0.7173333333333333
2016-01-01 22:32:00,0.689
2016-01-01 22:33:00,0.6066666666666667
2016-01-01 22:34:00,0.5106666666666667
2016-01-01 22:35:00,0.484
2016-01-01 22:36:00,0.572
2016-01-01 22:37:00,0.6586666666666667
2016-01-01 22:38:00,0.685
2016-01-01 22:39:00,0.7113333333333334
2016-01-01 22:40:00,0.7526666666666666
2016-01-01 22:41:00,0.776
2016-01-01 22:42:00,0.7926666666666667
2016-01-01 22:43:00,0.8133333333333332
2016-01-01 22:44:00,0.827
2016-01-01 22:45:00,0.8373333333333333
2016-01-01 22:46:00,0.8476666666666667
2016-01-01 22:47:00,0.866
2016-01-01 22:48:00,0.8783333333333334
2016-01-01 22:49:00,0.8886666666666667
2016-01-01 22:50:00,0.8989999999999999
2016-01-01 22:51:00,0.8813333333333334
2016-01-01 22:52:00,0.8993333333333333
2016-01-01 22:53:00,0.92
2016-01-01 22:54:00,0.9193333333333334
2016-01-01 22:55:00,0.908
2016-01-01 22:56:00,0.8886666666666667
2016-01-01 22:57:00,0.8816666666666666
2016-01-01 22:58:00,0.888
2016-01-01 22:59:00,0.873
2016-01-01 23:00:00,0.8473333333333333
2016-01-01 23:01:00,0.849
2016-01-01 23:02:00,0.8766666666666667
2016-01-01 23:03:00,0.8863333333333333
2016-01-01 23:04:00,0.884
2016-01-01 23:05:00,0.89
2016-01-01 23:06:00,0.89
2016-01-01 23:07:00,0.8450000000000001
2016-01-01 23:08:00,0.768
2016-01-01 23:09:00,0.7286666666666667
2016-01-01 23:10:00,0.714
2016-01-01 23:11:00,0.7099999999999999
2016-01-01 23:12:00,0.7099999999999999
2016-01-01 23:13:00,0.724
2016-01-01 23:14:00,0.7226666666666667
2016-01-01 23:15:00,0.72
2016-01-01 23:16:00,0.704
2016-01-01 23:17:00,0.7083333333333334
2016-01-01 23:18:00,0.6926666666666665
2016-01-01 23:19:00,0.6809999999999999
2016-01-01 23:20:00,0.6613333333333333
2016-01-01 23:21:00,0.6406666666666666
2016-01-01 23:22:00,0.6196666666666667
2016-01-01 23:23:00,0.61
2016-01-01 23:24:00,0.609
2016-01-01 23:25:00,0.6013333333333333
2016-01-01 23:26:00,0.6083333333333333
2016-01-01 23:27:00,0.604
2016-01-01 23:28:00,0.6246666666666666
2016-01-01 23:29:00,0.6426666666666667
2016-01-01 23:30:00,0.656
2016-01-01 23:31:00,0.67
2016-01-01 23:32:00,0.6773333333333333
2016-01-01 23:33:00,0.702
2016-01-01 23:34:00,0.6983333333333334
2016-01-01 23:35:00,0.6466666666666667
2016-01-01 23:36:00,0.59
2016-01-01 23:37:00,0.5493333333333333
2016-01-01 23:38:00,0.5513333333333335
2016-01-01 23:39:00,0.56
2016-01-01 23:40:00,0.5790000000000001
2016-01-01 23:41:00,0.5633333333333334
2016-01-01 23:42:00,0.536
2016-01-01 23:43:00,0.5006666666666667
2016-01-01 23:44:00,0.4516666666666667
2016-01-01 23:45:00,0.416
2016-01-01 23:46:00,0.385
2016-01-01 23:47:00,0.3626666666666666
2016-01-01 23:48:00,0.3419999999999999
2016-01-01 23:49:00,0.34
2016-01-01 23:50:00,0.3303333333333333
2016-01-01 23:51:00,0.3506666666666666
2016-01-01 23:52:00,0.3713333333333333
2016-01-01 23:53:00,0.391
2016-01-01 23:54:00,0.4013333333333334
2016-01-01 23:55:00,0.415
2016-01-01 23:56:00,0.45
2016-01-01 23:57:00,0.504
2016-01-01 23:58:00,0.558
2016-01-01 23:59:00,0.589
2016-01-02 00:00:00,0.6233333333333333
2016-01-02 00:01:00,0.6683333333333333
2016-01-02 00:02:00,0.708
2016-01-02 00:03:00,0.7243333333333334
2016-01-02 00:04:00,0.6926666666666667
2016-01-02 00:05:00,0.5800000000000001
2016-01-02 00:06:00,0.4619999999999999
2016-01-02 00:07:00,0.3746666666666666
2016-01-02 00:08:00,0.31
2016-01-02 00:09:00,0.2836666666666667
2016-01-02 00:10:00,0.2733333333333334
2016-01-02 00:11:00,0.2700000000000001
2016-01-02 00:12:00,0.2700000000000001
2016-01-02 00:13:00,0.2853333333333333
2016-01-02 00:14:00,0.33
2016-01-02 00:15:00,0.3733333333333333
2016-01-02 00:16:00,0.4579999999999999
2016-01-02 00:17:00,0.524
2016-01-02 00:18:00,0.6140000000000001
2016-01-02 00:19:00,0.6973333333333332
2016-01-02 00:20:00,0.731
2016-01-02 00:21:00,0.7626666666666666
2016-01-02 00:22:00,0.799
2016-01-02 00:23:00,0.7873333333333333
2016-01-02 00:24:00,0.7683333333333333
2016-01-02 00:25:00,0.764
2016-01-02 00:26:00,0.7776666666666667
2016-01-02 00:27:00,0.7673333333333333
2016-01-02 00:28:00,0.745
2016-01-02 00:29:00,0.6799999999999999
2016-01-02 00:30:00,0.5833333333333334
2016-01-02 00:31:00,0.488
2016-01-02 00:32:00,0.4183333333333333
2016-01-02 00:33:00,0.3713333333333333
2016-01-02 00:34:00,0.3399999999999999
2016-01-02 00:35:00,0.3353333333333333
2016-01-02 00:36:00,0.3513333333333334
2016-01-02 00:37:00,0.3899999999999999
2016-01-02 00:38:00,0.429
2016-01-02 00:39:00,0.4533333333333333
2016-01-02 00:40:00,0.481
2016-01-02 00:41:00,0.5046666666666667
2016-01-02 00:42:00,0.5176666666666667
2016-01-02 00:43:00,0.5599999999999999
2016-01-02 00:44:00,0.6116666666666667
2016-01-02 00:45:00,0.6806666666666666
2016-01-02 00:46:00,0.708
2016-01-02 00:47:00,0.6913333333333332
2016-01-02 00:48:00,0.6706666666666667
2016-01-02 00:49:00,0.6513333333333333
2016-01-02 00:50:00,0.6873333333333332
2016-01-02 00:51:00,0.644
2016-01-02 00:52:00,0.5833333333333334
2016-01-02 00:53:00,0.535
2016-01-02 00:54:00,0.506
2016-01-02 00:55:00,0.4853333333333333
2016-01-02 00:56:00,0.4673333333333333
2016-01-02 00:57:00,0.46
2016-01-02 00:58:00,0.4633333333333333
2016-01-02 00:59:00,0.481
2016-01-02 01:00:00,0.524
2016-01-02 01:01:00,0.5816666666666667
2016-01-02 01:02:00,0.6193333333333333
2016-01-02 01:03:00,0.635
2016-01-02 01:04:00,0.6506666666666666
2016-01-02 01:05:00,0.6713333333333333
2016-01-02 01:06:00,0.692
2016-01-02 01:07:00,0.7253333333333333
2016-01-02 01:08:00,0.7466666666666666
2016-01-02 01:09:00,0.75
2016-01-02 01:10:00,0.7353333333333333
2016-01-02 01:11:00,0.7453333333333333
2016-01-02 01:12:00,0.766
2016-01-02 01:13:00,0.7783333333333334
2016-01-02 01:14:00,0.7366666666666667
2016-01-02 01:15:00,0.5680000000000001
2016-01-02 01:16:00,0.5033333333333333
2016-01-02 01:17:00,0.442
2016-01-02 01:18:00,0.3986666666666666
2016-01-02 01:19:00,0.3586666666666666
2016-01-02 01:20:00,0.338
2016-01-02 01:21:00,0.3186666666666667
2016-01-02 01:22:00,0.3133333333333333
2016-01-02 01:23:00,0.336
2016-01-02 01:24:00,0.3716666666666667
2016-01-02 01:25:00,0.4313333333333333
2016-01-02 01:26:00,0.505
2016-01-02 01:27:00,0.5566666666666666
2016-01-02 01:28:00,0.59
2016-01-02 01:29:00,0.606
2016-01-02 01:30:00,0.63
2016-01-02 01:31:00,0.6253333333333334
2016-01-02 01:32:00,0.62
2016-01-02 01:33:00,0.6146666666666667
2016-01-02 01:34:00,0.5873333333333333
2016-01-02 01:35:00,0.57
2016-01-02 01:36:00,0.5636666666666666
2016-01-02 01:37:00,0.5400000000000001
2016-01-02 01:38:00,0.516
2016-01-02 01:39:00,0.4953333333333333
2016-01-02 01:40:00,0.49
2016-01-02 01:41:00,0.49
2016-01-02 01:42:00,0.4816666666666666
2016-01-02 01:43:00,0.4973333333333333
2016-01-02 01:44:00,0.527
2016-01-02 01:45:00,0.5766666666666665
2016-01-02 01:46:00,0.6476666666666666
2016-01-02 01:47:00,0.7213333333333334
2016-01-02 01:48:00,0.7653333333333333
2016-01-02 01:49:00,0.843
2016-01-02 01:50:00,0.8686666666666666
2016-01-02 01:51:00,0.86
2016-01-02 01:52:00,0.86
2016-01-02 01:53:00,0.8623333333333334
2016-01-02 01:54:00,0.878
2016-01-02 01:55:00,0.897
2016-01-02 01:56:00,0.8933333333333333
2016-01-02 01:57:00,0.9
2016-01-02 01:58:00,0.9
2016-01-02 01:59:00,0.9
2016-01-02 02:00:00,0.9
2016-01-02 02:01:00,0.9
2016-01-02 02:02:00,0.9053333333333332
2016-01-02 02:03:00,0.9043333333333334
2016-01-02 02:04:00,0.894
2016-01-02 02:05:00,0.8963333333333333
2016-01-02 02:06:00,0.9133333333333334
2016-01-02 02:07:00,0.913
2016-01-02 02:08:00,0.91
2016-01-02 02:09:00,0.91
2016-01-02 02:10:00,0.918
2016-01-02 02:11:00,0.9283333333333332
2016-01-02 02:12:00,0.93
2016-01-02 02:13:00,0.921
2016-01-02 02:14:00,0.9293333333333336
2016-01-02 02:15:00,0.9203333333333332
2016-01-02 02:16:00,0.8996666666666667
2016-01-02 02:17:00,0.8893333333333333
2016-01-02 02:18:00,0.88
2016-01-02 02:19:00,0.8773333333333333
2016-01-02 02:20:00,0.8633333333333333
2016-01-02 02:21:00,0.88
2016-01-02 02:22:00,0.8753333333333334
2016-01-02 02:23:00,0.852
2016-01-02 02:24:00,0.8059999999999999
2016-01-02 02:25:00,0.7266666666666667
2016-01-02 02:26:00,0.6763333333333335
2016-01-02 02:27:00,0.674
2016-01-02 02:28:00,0.706
2016-01-02 02:29:00,0.7633333333333333
2016-01-02 02:30:00,0.77
2016-01-02 02:31:00,0.7553333333333333
2016-01-02 02:32:00,0.7656666666666666
2016-01-02 02:33:00,0.782
2016-01-02 02:34:00,0.7963333333333333
2016-01-02 02:35:00,0.7933333333333333
2016-01-02 02:36:00,0.783
2016-01-02 02:37:00,0.7433333333333334
2016-01-02 02:38:00,0.7453333333333333
2016-01-02 02:39:00,0.7099999999999999
2016-01-02 02:40:00,0.6666666666666666
2016-01-02 02:41:00,0.66
2016-01-02 02:42:00,0.66
2016-01-02 02:43:00,0.632
2016-01-02 02:44:00,0.6106666666666667
2016-01-02 02:45:00,0.6096666666666667
2016-01-02 02:46:00,0.5986666666666667
2016-01-02 02:47:00,0.574
2016-01-02 02:48:00,0.512
2016-01-02 02:49:00,0.4533333333333333
2016-01-02 02:50:00,0.412
2016-01-02 02:51:00,0.3753333333333333
2016-01-02 02:52:00,0.3546666666666667
2016-01-02 02:53:00,0.334
2016-01-02 02:54:00,0.32
2016-01-02 02:55:00,0.32
2016-01-02 02:56:00,0.328
2016-01-02 02:57:00,0.3573333333333333
2016-01-02 02:58:00,0.394
2016-01-02 02:59:00,0.43
2016-01-02 03:00:00,0.4713333333333333
2016-01-02 03:01:00,0.507
2016-01-02 03:02:00,0.526
2016-01-02 03:03:00,0.5553333333333333
2016-01-02 03:04:00,0.5766666666666665
2016-01-02 03:05:00,0.587
2016-01-02 03:06:00,0.5973333333333333
2016-01-02 03:07:00,0.6153333333333334
2016-01-02 03:08:00,0.66
2016-01-02 03:09:00,0.7116666666666666
2016-01-02 03:10:00,0.6246666666666666
2016-01-02 03:11:00,0.547
2016-01-02 03:12:00,0.4933333333333333
2016-01-02 03:13:00,0.4706666666666666
2016-01-02 03:14:00,0.439
2016-01-02 03:15:00,0.408
2016-01-02 03:16:00,0.378
2016-01-02 03:17:00,0.3586666666666666
2016-01-02 03:18:00,0.3549999999999999
2016-01-02 03:19:00,0.3899999999999999
2016-01-02 03:20:00,0.4393333333333333
2016-01-02 03:21:00,0.4726666666666667
2016-01-02 03:22:00,0.486
2016-01-02 03:23:00,0.5033333333333333
2016-01-02 03:24:00,0.5136666666666667
2016-01-02 03:25:00,0.524
2016-01-02 03:26:00,0.53
2016-01-02 03:27:00,0.53
2016-01-02 03:28:00,0.535
2016-01-02 03:29:00,0.5453333333333333
2016-01-02 03:30:00,0.5670000000000001
2016-01-02 03:31:00,0.598
2016-01-02 03:32:00,0.6353333333333333
2016-01-02 03:33:00,0.6166666666666667
2016-01-02 03:34:00,0.551
2016-01-02 03:35:00,0.486
2016-01-02 03:36:00,0.447
2016-01-02 03:37:00,0.416
2016-01-02 03:38:00,0.385
2016-01-02 03:39:00,0.354
2016-01-02 03:40:00,0.341
2016-01-02 03:41:00,0.3493333333333333
2016-01-02 03:42:00,0.3596666666666666
2016-01-02 03:43:00,0.401
2016-01-02 03:44:00,0.4333333333333333
2016-01-02 03:45:00,0.484
2016-01-02 03:46:00,0.5253333333333334
2016-01-02 03:47:00,0.5616666666666668
2016-01-02 03:48:00,0.576
2016-01-02 03:49:00,0.607
2016-01-02 03:50:00,0.638
2016-01-02 03:51:00,0.66
2016-01-02 03:52:00,0.6666666666666666
2016-01-02 03:53:00,0.6910000000000001
2016-01-02 03:54:00,0.718
2016-01-02 03:55:00,0.73
2016-01-02 03:56:00,0.6973333333333334
2016-01-02 03:57:00,0.62
2016-01-02 03:58:00,0.5533333333333333
2016-01-02 03:59:00,0.5413333333333334
2016-01-02 04:00:00,0.634
2016-01-02 04:01:00,0.747
2016-01-02 04:02:00,0.7666666666666667
2016-01-02 04:03:00,0.683
2016-01-02 04:04:00,0.5986666666666667
2016-01-02 04:05:00,0.557
2016-01-02 04:06:00,0.558
2016-01-02 04:07:00,0.6183333333333334
2016-01-02 04:08:00,0.708
2016-01-02 04:09:00,0.738
2016-01-02 04:10:00,0.7026666666666667
2016-01-02 04:11:00,0.6516666666666667
2016-01-02 04:12:00,0.5686666666666667
2016-01-02 04:13:00,0.53
2016-01-02 04:14:00,0.529
2016-01-02 04:15:00,0.516
2016-01-02 04:16:00,0.4816666666666666
2016-01-02 04:17:00,0.438
2016-01-02 04:18:00,0.4276666666666667
2016-01-02 04:19:00,0.4093333333333333
2016-01-02 04:20:00,0.3709999999999999
2016-01-02 04:21:00,0.3433333333333333
2016-01-02 04:22:00,0.3153333333333333
2016-01-02 04:23:00,0.282
2016-01-02 04:24:00,0.2613333333333333
2016-01-02 04:25:00,0.2313333333333333
2016-01-02 04:26:00,0.205
2016-01-02 04:27:00,0.2
2016-01-02 04:28:00,0.2056666666666666
2016-01-02 04:29:00,0.246
2016-01-02 04:30:00,0.3333333333333333
2016-01-02 04:31:00,0.3966666666666666
2016-01-02 04:32:00,0.438
2016-01-02 04:33:00,0.5086666666666667
2016-01-02 04:34:00,0.622
2016-01-02 04:35:00,0.778
2016-01-02 04:36:00,0.8516666666666667
